DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
913,19740427,    0,    0,
913,19740428,   22,    0,
913,19740429,    1,    0,
913,19740430,   18,    0,
913,19740501,   10,    0,
913,19740502,    0,    0,
913,19740503,    0,    0,
913,19740504,    0,    0,
913,19740505,    0,    0,
913,19740506,   11,    0,
913,19740507,    7,    0,
913,19740508,    0,    0,
913,19740509,    0,    0,
913,19740510,    0,    0,
913,19740511,   18,    0,
913,19740512,    0,    0,
913,19740513,    0,    0,
913,19740514,  236,    0,
913,19740515,    0,    0,
913,19740516,    0,    0,
913,19740517,    0,    0,
913,19740518,    0,    0,
913,19740519,    0,    0,
913,19740520,    0,    0,
913,19740521,    0,    0,
913,19740522,   21,    0,
913,19740523,    9,    0,
913,19740524,    6,    0,
913,19740525,    0,    0,
913,19740526,    0,    0,
913,19740527,    0,    0,
913,19740528,    0,    0,
913,19740529,    9,    0,
913,19740530,    0,    0,
913,19740531,   57,    0,
913,19740601,    5,    0,
913,19740602,    0,    0,
913,19740603,    0,    0,
913,19740604,   33,    0,
913,19740605,    0,    0,
913,19740606,    9,    0,
913,19740607,   29,    0,
913,19740608,   11,    0,
913,19740609,   59,    0,
913,19740610,    8,    0,
913,19740611,    8,    0,
913,19740612,    5,    0,
913,19740613,    0,    0,
913,19740614,    0,    0,
913,19740615,    0,    0,
913,19740616,    0,    0,
913,19740617,    0,    0,
913,19740618,   52,    0,
913,19740619,    0,    0,
913,19740620,    1,    0,
913,19740621,    0,    0,
913,19740622,    0,    0,
913,19740623,    0,    0,
913,19740624,    0,    0,
913,19740625,    0,    0,
913,19740626,    0,    0,
913,19740627,    3,    0,
913,19740628,  112,    0,
913,19740629,    2,    0,
913,19740630,   31,    0,
913,19740701,  123,    0,
913,19740702,    3,    0,
913,19740703,  115,    0,
913,19740704,   75,    0,
913,19740705,   37,    0,
913,19740706,    0,    0,
913,19740707,    3,    0,
913,19740708,    1,    0,
913,19740709,    0,    0,
913,19740710,    0,    0,
913,19740711,    7,    0,
913,19740712,    0,    0,
913,19740713,    0,    0,
913,19740714,   12,    0,
913,19740715,   12,    0,
913,19740716,    1,    0,
913,19740717,   22,    0,
913,19740718,   14,    0,
913,19740719,    0,    0,
913,19740720,   12,    0,
913,19740721,    0,    0,
913,19740722,    0,    0,
913,19740723,   49,    0,
913,19740724,   20,    0,
913,19740725,   70,    0,
913,19740726,   49,    0,
913,19740727,    6,    0,
913,19740728,    0,    0,
913,19740729,    0,    0,
913,19740730,    0,    0,
913,19740731,    0,    0,
913,19740801,    0,    0,
913,19740802,    3,    0,
913,19740803,    0,    0,
913,19740804,  139,    0,
913,19740805,   79,    0,
913,19740806,   34,    0,
913,19740807,    0,    0,
913,19740808,    5,    0,
913,19740809,   16,    0,
913,19740810,   40,    0,
913,19740811,   47,    0,
913,19740812,   34,    0,
913,19740813,   76,    0,
913,19740814,    1,    0,
913,19740815,    0,    0,
913,19740816,    0,    0,
913,19740817,  100,    0,
913,19740818,    4,    0,
913,19740819,    0,    0,
913,19740820,    0,    0,
913,19740821,    0,    0,
913,19740822,    0,    0,
913,19740823,    0,    0,
913,19740824,    0,    0,
913,19740825,    0,    0,
913,19740826,    0,    0,
913,19740827,   11,    0,
913,19740828,   12,    0,
913,19740829,    0,    0,
913,19740830,    0,    0,
913,19740831,    0,    0,
913,19740901,   33,    0,
913,19740902,    3,    0,
913,19740903,   71,    0,
913,19740904,    1,    0,
913,19740905,  111,    0,
913,19740906,  159,    0,
913,19740907,    0,    0,
913,19740908,   41,    0,
913,19740909,   16,    0,
913,19740910,  138,    0,
913,19740911,    1,    0,
913,19740912,    0,    0,
913,19740913,    4,    0,
913,19740914,    0,    0,
913,19740915,    0,    0,
913,19740916,   50,    0,
913,19740917,    2,    0,
913,19740918,   46,    0,
913,19740919,    1,    0,
913,19740920,    0,    0,
913,19740921,    0,    0,
913,19740922,   24,    0,
913,19740923,    8,    0,
913,19740924,   59,    0,
913,19740925,   37,    0,
913,19740926,  100,    0,
913,19740927,   41,    0,
913,19740928,   50,    0,
913,19740929,    1,    0,
913,19740930,   19,    0,
913,19741001,    5,    0,
913,19741002,    4,    0,
913,19741003,    0,    0,
913,19741004,    3,    0,
913,19741005,    3,    0,
913,19741006,   23,    0,
913,19741007,   87,    0,
913,19741008,   34,    0,
913,19741009,   21,    0,
913,19741010,   28,    0,
913,19741011,    5,    0,
913,19741012,    0,    0,
913,19741013,   11,    0,
913,19741014,   57,    0,
913,19741015,    0,    0,
913,19741016,    2,    0,
913,19741017,    1,    0,
913,19741018,    0,    0,
913,19741019,  106,    0,
913,19741020,   18,    0,
913,19741021,   14,    0,
913,19741022,   77,    0,
913,19741023,  214,    0,
913,19741024,    2,    0,
913,19741025,    3,    0,
913,19741026,   59,    0,
913,19741027,   19,    0,
913,19741028,   22,    0,
913,19741029,  126,    0,
913,19741030,   27,    0,
913,19741031,   68,    0,
913,19741101,    2,    0,
913,19741102,    3,    0,
913,19741103,    3,    0,
913,19741104,  103,    0,
913,19741105,    5,    0,
913,19741106,    2,    0,
913,19741107,    1,    0,
913,19741108,    0,    0,
913,19741109,   15,    0,
913,19741110,   55,    0,
913,19741111,    1,    0,
913,19741112,   17,    0,
913,19741113,    3,    0,
913,19741114,    0,    0,
913,19741115,    0,    0,
913,19741116,  202,    0,
913,19741117,   16,    0,
913,19741118,    1,    0,
913,19741119,    0,    0,
913,19741120,   26,    0,
913,19741121,   12,    0,
913,19741122,   34,    0,
913,19741123,  155,    0,
913,19741124,   30,    0,
913,19741125,   63,    0,
913,19741126,   38,    0,
913,19741127,   18,    0,
913,19741128,   69,    0,
913,19741129,  178,    0,
913,19741130,   12,    0,
913,19741201,   46,    0,
913,19741202,   19,    0,
913,19741203,   15,    0,
913,19741204,    9,    0,
913,19741205,   22,    0,
913,19741206,   52,    0,
913,19741207,   49,    0,
913,19741208,   54,    0,
913,19741209,   15,    0,
913,19741210,   14,    0,
913,19741211,   50,    0,
913,19741212,  114,    0,
913,19741213,   43,    0,
913,19741214,    4,    0,
913,19741215,   27,    0,
913,19741216,    1,    0,
913,19741217,   61,    0,
913,19741218,   72,    0,
913,19741219,   82,    0,
913,19741220,    4,    0,
913,19741221,    0,    0,
913,19741222,    0,    0,
913,19741223,    0,    0,
913,19741224,    1,    0,
913,19741225,   36,    0,
913,19741226,   98,    0,
913,19741227,   73,    0,
913,19741228,   71,    0,
913,19741229,    0,    0,
913,19741230,   95,    0,
913,19741231,   22,    0,
913,19750101,   13,    0,
913,19750102,    4,    0,
913,19750103,    2,    0,
913,19750104,    1,    0,
913,19750105,    0,    0,
913,19750106,    0,    0,
913,19750107,   65,    0,
913,19750108,   67,    0,
913,19750109,    1,    0,
913,19750110,    2,    0,
913,19750111,    0,    0,
913,19750112,    0,    0,
913,19750113,    0,    0,
913,19750114,    0,    0,
913,19750115,    1,    0,
913,19750116,    6,    0,
913,19750117,    9,    0,
913,19750118,   34,    0,
913,19750119,   34,    0,
913,19750120,    2,    0,
913,19750121,   10,    0,
913,19750122,    2,    0,
913,19750123,   60,    0,
913,19750124,   18,    0,
913,19750125,    0,    0,
913,19750126,   35,    0,
913,19750127,   32,    0,
913,19750128,   63,    0,
913,19750129,   63,    0,
913,19750130,   18,    0,
913,19750131,    3,    0,
913,19750201,   97,    0,
913,19750202,    1,    0,
913,19750203,    0,    0,
913,19750204,    0,    0,
913,19750205,    0,    0,
913,19750206,    0,    0,
913,19750207,    0,    0,
913,19750208,    0,    0,
913,19750209,    0,    0,
913,19750210,    0,    0,
913,19750211,    0,    0,
913,19750212,    3,    0,
913,19750213,    6,    0,
913,19750214,   21,    0,
913,19750215,    0,    0,
913,19750216,    0,    0,
913,19750217,    0,    0,
913,19750218,   17,    0,
913,19750219,  119,    0,
913,19750220,    2,    0,
913,19750221,    0,    0,
913,19750222,    0,    0,
913,19750223,    0,    0,
913,19750224,    0,    0,
913,19750225,    0,    0,
913,19750226,    0,    0,
913,19750227,    0,    0,
913,19750228,    0,    0,
913,19750301,    0,    0,
913,19750302,    0,    0,
913,19750303,   14,    0,
913,19750304,    3,    0,
913,19750305,    7,    0,
913,19750306,    3,    0,
913,19750307,   21,    0,
913,19750308,   93,    0,
913,19750309,    1,    0,
913,19750310,    7,    0,
913,19750311,   50,    0,
913,19750312,    2,    0,
913,19750313,    7,    0,
913,19750314,    0,    0,
913,19750315,    9,    0,
913,19750316,   17,    0,
913,19750317,   20,    0,
913,19750318,   12,    0,
913,19750319,    0,    0,
913,19750320,   83,    0,
913,19750321,   18,    0,
913,19750322,    0,    0,
913,19750323,    0,    0,
913,19750324,    2,    0,
913,19750325,   44,    0,
913,19750326,   30,    0,
913,19750327,   58,    0,
913,19750328,  120,    2,
913,19750329,   28,    0,
913,19750330,   15,    0,
913,19750331,    7,    0,
913,19750401,    0,    0,
913,19750402,   21,    0,
913,19750403,   24,    0,
913,19750404,    2,    0,
913,19750405,    0,    0,
913,19750406,    0,    0,
913,19750407,    2,    0,
913,19750408,   20,    0,
913,19750409,   10,    0,
913,19750410,   37,    0,
913,19750411,    1,    0,
913,19750412,    1,    0,
913,19750413,    9,    0,
913,19750414,   11,    0,
913,19750415,   40,    0,
913,19750416,   45,    0,
913,19750417,    8,    0,
913,19750418,   56,    0,
913,19750419,    3,    0,
913,19750420,   19,    0,
913,19750421,    1,    0,
913,19750422,    0,    0,
913,19750423,    0,    0,
913,19750424,    0,    0,
913,19750425,    0,    0,
913,19750426,    0,    0,
913,19750427,    0,    0,
913,19750428,    0,    0,
913,19750429,    0,    0,
913,19750430,   95,    0,
913,19750501,    4,    0,
913,19750502,    0,    0,
913,19750503,   76,    0,
913,19750504,    0,    0,
913,19750505,   11,    0,
913,19750506,    4,    0,
913,19750507,   37,    0,
913,19750508,    0,    0,
913,19750509,    0,    0,
913,19750510,   11,    0,
913,19750511,   16,    0,
913,19750512,    0,    0,
913,19750513,    0,    0,
913,19750514,   19,    0,
913,19750515,    7,    0,
913,19750516,    0,    0,
913,19750517,    0,    0,
913,19750518,   73,    0,
913,19750519,    1,    0,
913,19750520,    0,    0,
913,19750521,    0,    0,
913,19750522,    0,    0,
913,19750523,    0,    0,
913,19750524,    0,    0,
913,19750525,    0,    0,
913,19750526,    0,    0,
913,19750527,    0,    0,
913,19750528,    0,    0,
913,19750529,    0,    0,
913,19750530,    0,    0,
913,19750531,    0,    0,
913,19750601,    0,    0,
913,19750602,    3,    0,
913,19750603,   64,    0,
913,19750604,  112,    0,
913,19750605,    2,    0,
913,19750606,    0,    0,
913,19750607,    0,    0,
913,19750608,    0,    0,
913,19750609,    0,    0,
913,19750610,    0,    0,
913,19750611,    0,    0,
913,19750612,    0,    0,
913,19750613,    0,    0,
913,19750614,    0,    0,
913,19750615,   33,    0,
913,19750616,   99,    0,
913,19750617,   10,    0,
913,19750618,   65,    0,
913,19750619,    0,    0,
913,19750620,    0,    0,
913,19750621,    0,    0,
913,19750622,   37,    0,
913,19750623,   66,    0,
913,19750624,  165,    0,
913,19750625,    0,    0,
913,19750626,    0,    0,
913,19750627,    0,    0,
913,19750628,    0,    0,
913,19750629,    0,    0,
913,19750630,   16,    0,
913,19750701,   11,    0,
913,19750702,    1,    0,
913,19750703,    0,    0,
913,19750704,   53,    0,
913,19750705,    2,    0,
913,19750706,    0,    0,
913,19750707,    0,    0,
913,19750708,    0,    0,
913,19750709,  289,    0,
913,19750710,    1,    0,
913,19750711,    8,    0,
913,19750712,    4,    0,
913,19750713,    1,    0,
913,19750714,    0,    0,
913,19750715,    0,    0,
913,19750716,    0,    0,
913,19750717,    0,    0,
913,19750718,   69,    0,
913,19750719,   89,    0,
913,19750720,   68,    0,
913,19750721,   17,    0,
913,19750722,    0,    0,
913,19750723,    0,    0,
913,19750724,    8,    0,
913,19750725,   30,    0,
913,19750726,    0,    0,
913,19750727,    0,    0,
913,19750728,    0,    0,
913,19750729,    0,    0,
913,19750730,    0,    0,
913,19750731,    0,    0,
913,19750801,   93,    0,
913,19750802,    0,    0,
913,19750803,    0,    0,
913,19750804,    0,    0,
913,19750805,    0,    0,
913,19750806,    0,    0,
913,19750807,    0,    0,
913,19750808,    0,    0,
913,19750809,    0,    0,
913,19750810,    0,    0,
913,19750811,   21,    0,
913,19750812,    0,    0,
913,19750813,    0,    0,
913,19750814,    0,    0,
913,19750815,    0,    0,
913,19750816,   22,    0,
913,19750817,   42,    0,
913,19750818,    0,    0,
913,19750819,    0,    0,
913,19750820,    4,    0,
913,19750821,    0,    0,
913,19750822,   70,    0,
913,19750823,    1,    0,
913,19750824,    1,    0,
913,19750825,    0,    0,
913,19750826,    1,    0,
913,19750827,    0,    0,
913,19750828,    0,    0,
913,19750829,    0,    0,
913,19750830,    0,    0,
913,19750831,   49,    0,
913,19750901,    0,    0,
913,19750902,    0,    0,
913,19750903,    0,    0,
913,19750904,    0,    0,
913,19750905,    0,    0,
913,19750906,    0,    0,
913,19750907,    0,    0,
913,19750908,    0,    0,
913,19750909,    0,    0,
913,19750910,   14,    0,
913,19750911,    0,    0,
913,19750912,   11,    0,
913,19750913,   49,    0,
913,19750914,  143,    0,
913,19750915,    2,    0,
913,19750916,    5,    0,
913,19750917,    1,    0,
913,19750918,    1,    0,
913,19750919,    0,    0,
913,19750920,    0,    0,
913,19750921,    1,    0,
913,19750922,    0,    0,
913,19750923,    0,    0,
913,19750924,   13,    0,
913,19750925,    9,    0,
913,19750926,  100,    0,
913,19750927,  105,    0,
913,19750928,    3,    0,
913,19750929,   32,    0,
913,19750930,    1,    0,
913,19751001,   70,    0,
913,19751002,    0,    0,
913,19751003,   52,    0,
913,19751004,   10,    0,
913,19751005,    7,    0,
913,19751006,    1,    0,
913,19751007,    0,    0,
913,19751008,    0,    0,
913,19751009,    0,    0,
913,19751010,    0,    0,
913,19751011,    0,    0,
913,19751012,    0,    0,
913,19751013,   40,    0,
913,19751014,    0,    0,
913,19751015,    3,    0,
913,19751016,    1,    0,
913,19751017,    8,    0,
913,19751018,    1,    0,
913,19751019,    0,    0,
913,19751020,    0,    0,
913,19751021,    0,    0,
913,19751022,    0,    0,
913,19751023,    0,    0,
913,19751024,    0,    0,
913,19751025,    1,    0,
913,19751026,    1,    0,
913,19751027,    3,    0,
913,19751028,    0,    0,
913,19751029,    0,    0,
913,19751030,    0,    0,
913,19751031,    0,    0,
913,19751101,   21,    0,
913,19751102,   23,    0,
913,19751103,    2,    0,
913,19751104,    6,    0,
913,19751105,    2,    0,
913,19751106,    1,    0,
913,19751107,   34,    0,
913,19751108,    0,    0,
913,19751109,    0,    0,
913,19751110,    0,    0,
913,19751111,    1,    0,
913,19751112,    1,    0,
913,19751113,    0,    0,
913,19751114,    0,    0,
913,19751115,    0,    0,
913,19751116,  182,    0,
913,19751117,   37,    0,
913,19751118,   13,    0,
913,19751119,    0,    0,
913,19751120,  105,    0,
913,19751121,    1,    0,
913,19751122,   42,    0,
913,19751123,    0,    0,
913,19751124,    0,    0,
913,19751125,    0,    0,
913,19751126,   81,    0,
913,19751127,   33,    0,
913,19751128,    7,    0,
913,19751129,  105,    0,
913,19751130,    2,    0,
913,19751201,    0,    0,
913,19751202,   64,    0,
913,19751203,   12,    0,
913,19751204,    0,    0,
913,19751205,   14,    0,
913,19751206,    4,    0,
913,19751207,    1,    0,
913,19751208,    5,    0,
913,19751209,    0,    0,
913,19751210,    0,    0,
913,19751211,    1,    0,
913,19751212,    0,    0,
913,19751213,   10,    0,
913,19751214,    0,    0,
913,19751215,    0,    0,
913,19751216,    0,    0,
913,19751217,    8,    0,
913,19751218,    0,    0,
913,19751219,    0,    0,
913,19751220,    6,    0,
913,19751221,    0,    0,
913,19751222,    0,    0,
913,19751223,    0,    0,
913,19751224,    0,    0,
913,19751225,   14,    0,
913,19751226,   31,    0,
913,19751227,    1,    0,
913,19751228,    0,    0,
913,19751229,    0,    0,
913,19751230,    0,    0,
913,19751231,    0,    0,
913,19760101,   58,    0,
913,19760102,   98,    0,
913,19760103,   20,    0,
913,19760104,   10,    0,
913,19760105,    5,    0,
913,19760106,  149,    0,
913,19760107,    1,    0,
913,19760108,    0,    0,
913,19760109,    0,    0,
913,19760110,   27,    0,
913,19760111,   45,    0,
913,19760112,    4,    0,
913,19760113,   12,    0,
913,19760114,   17,    0,
913,19760115,   37,    0,
913,19760116,   18,    0,
913,19760117,    4,    0,
913,19760118,    0,    0,
913,19760119,    5,    0,
913,19760120,    4,    0,
913,19760121,   63,    0,
913,19760122,    5,    0,
913,19760123,   12,    0,
913,19760124,   48,  997,
913,19760125,   17,  997,
913,19760126,    0,    0,
913,19760127,   58,   15,
913,19760128,    0,    8,
913,19760129,    0,    8,
913,19760130,    0,    8,
913,19760131,    0,    8,
913,19760201,    0,    8,
913,19760202,    0,    8,
913,19760203,    0,    8,
913,19760204,    0,    4,
913,19760205,    0,    4,
913,19760206,    0,    2,
913,19760207,    0,    2,
913,19760208,    2,  997,
913,19760209,    1,    0,
913,19760210,   13,    0,
913,19760211,   11,    0,
913,19760212,   25,    0,
913,19760213,   98,    0,
913,19760214,   10,    0,
913,19760215,    0,    0,
913,19760216,    0,    0,
913,19760217,    1,    0,
913,19760218,    0,    0,
913,19760219,    1,    0,
913,19760220,    0,    0,
913,19760221,    0,    0,
913,19760222,    0,    0,
913,19760223,    0,    0,
913,19760224,    3,    0,
913,19760225,    2,    0,
913,19760226,    0,    0,
913,19760227,    2,    0,
913,19760228,    1,    0,
913,19760229,    0,    0,
913,19760301,   16,    0,
913,19760302,    2,    0,
913,19760303,    0,    0,
913,19760304,    0,    0,
913,19760305,    0,    0,
913,19760306,    0,    0,
913,19760307,    0,    0,
913,19760308,    0,    0,
913,19760309,    0,    0,
913,19760310,    0,    0,
913,19760311,    0,    0,
913,19760312,    0,    0,
913,19760313,   37,    0,
913,19760314,    0,    0,
913,19760315,    0,    0,
913,19760316,    6,    0,
913,19760317,   22,    0,
913,19760318,   20,    0,
913,19760319,    1,    0,
913,19760320,    1,    0,
913,19760321,    0,    0,
913,19760322,    0,    0,
913,19760323,    0,    0,
913,19760324,    0,    0,
